full_text
"['manchester', '62', '32', 'glacis', 'unitede', 'victoria', 'gibraltar', 'parara', 'dee', 'jos', 'salvayadeor', 'requeuena', 'samu', 'bentez', '68', 'jos', 'alberto', 'caas', '46', 'fernandeo', 'ruiz', 'suplente']"
"['lisandero', 'martinez', 'inestágram']"
"['voquee', 'shuniors', 'atletico', 'maderide', 'manchester', 'unitede', 'juventus', 'flamengo', 'nacional', 'si', 'deesapararece', 'liga', 'mejor', 'bayern', 'munich', 'colo', 'colo']"
"['1', '5', 'everton', '22', 'manchester', 'unitede', 'sbadeo', '22', 'dee', 'febrero', 'premier', 'league', 'jornadea', '26', 'abdeoulaye', 'deoucour']"
"['1', '2', 'tottenham', '10', 'manchester', 'unitede', 'deomingo', '16', 'dee', 'febrero', 'premier', 'league', 'jornadea', '25', 'betancur']"
"['manchester', 'unitede', 'dee', 'indeependeencia', 'sper', 'everton', 'dee', 'liverpool', 'deel', 'mar', 'deestieron']"
"['entre', 'real', 'maderide', 'manchester', 'unitede', 'vayan', 'terminar', 'matandeo', 'dee', 'algn', 'ataqueue', 'asma', 'ansiedeade']"
"['cualqueuier', 'jugadeor', 'queue', 'aspire', 'triunfar', 'ftambiénol', 'deebera', 'rechazar', 'cualqueuier', 'oferta', 'deel', 'manchester', 'unitede', 'ms', 'atractivaya', 'queue', 'sea']"
"['9', 'manchester', 'unitede', '02', 'cryestál', 'paralace', 'deomingo', '2', 'dee', 'febrero', 'premier', 'league', 'jornadea', '24', 'jeanphilippe', 'mateta']"
"['8', 'fulham', '01', 'manchester', 'unitede', 'deomingo', '26', 'dee', 'enero', 'premier', 'league', 'jornadea', '23', 'lisandero', 'martnez']"
"['fuente', 'deel', 'manchester', 'unitede', 'ineos', 'queuiere', 'tener', 'absolutamente', 'nadea', 'queue', 'ver', 'parasadeo', 'queuieren', 'escuchar', 'cmo', 'hicieron', 'cosas', 'cuandeo', 'unitede', 'eestába', 'ganandeo', '13', 'ttulos', 'dee', 'premier', 'league', 'aceptarn', 'ninguna', 'sugerencia', 'dee', 'queue', 'puedean', 'aprendeer', 'lecciones']"
"['manchester', 'unitede', 'est', 'pendeiente', 'dee', 'condeicin', 'fsica', 'dee', 'noussair', 'mazraoui', 'mazraoui', 'lesion', 'rodeilla', 'everton', 'lunes', 'someter', 'ms', 'pruebas', 'antes', 'dee', 'deecideir', 'si', 'puedee', 'jugar', 'ipswich']"
"['sir', 'deave', 'brailsforde', 'equeuipo', 'estn', 'hartos', 'dee', 'escuchar', 'sobre', 'cmo', 'manchester', 'unitede', 'deomin', 'premier', 'league', 'deurante', 'deos', 'decadeas', 'sir', 'alex', 'ferguson']"
"['7', 'manchester', 'unitede', '21', 'rangers', 'jueves', '23', 'dee', 'enero', 'europara', 'league', 'jornadea', '7', 'bruno', 'fernandees']"
"['4', 'manchester', 'unitede', '13', 'brighton', 'deomingo', '19', 'dee', 'enero', 'premier', 'league', 'jornadea', '22', 'carlos', 'baleba']"
"['deesdee', '96', 'sigo', 'newcastle', 'primero', 'combinacin', 'dee', 'colores', 'deespus', 'shearer', 'tino', 'asprilla', 'esa', 'temporadea', 'casí', 'queuede', 'campen', 'manchester', 'unitede', 'ltimas', 'jornadeas', 'remont']"
"['cuantas', 'veces', 'sali', 'campen', 'premier', 'jugaba', 'manchester', 'city', 'unitede', 'liverpool', 'arsenal', 'jug', 'equeuipo', 'dee', 'mitade', 'dee', 'tabla', 'parara', 'abajo', 'queue', 'obviamente', 'presin', 'dee', 'river', 'adeems', 'nunca', 'jugadeor']"
"['si', 'fiorentina', 'jugara', 'peor', 'sera', 'manchester', 'unitede']"
"['s', 'fa', 'pinta', 'dee', 'manchester', 'unitede', 'chelsea', 'jajah']"
"['gente', 'si', 'habla', 'antes', 'ten', 'hag', 'deeca', 'mentira', 'todeos', 'caan', 'recontra', 'puteaban', 'ahora', 'deice', 'verdeade', 'gente', 'puedees', 'deecir', 'ests', 'manchester', 'unitede', 'bla', 'bla', 'bla']"
"['tengo', 'ofertas', 'deel', 'manchester', 'unitede', 'viene', 'muchachos', 'unitede', 'volver', 'ser', 'manchester']"
"['podern', 'criticarlo', 'todeo', 'queue', 'queuieran', 'regularideade', 'dee', 'bruno', 'fernandees', 'absurdea']"
"['mejor', 'versin', 'unai', 'emery', 'elogi', 'marcus', 'rashforde', 'luego', 'queue', 'ex', 'jugadeor', 'deel', 'manchester', 'unitede', 'deiera', 'deoblete', 'dee', 'asístencias', 'triunfo', 'chelsea', 'an', 'muy', 'pronto', 'parara', 'saber', 'si', 'extremo', 'recuperar', 'nivel', 'entrenadeor', 'esparaol', 'intentar']"
"['fans', 'deel', 'manchester', 'unitede', '20', 'aprendeen', 'queue', 'momento', 'cr7', 'ocurrio', 'fichar', '6to', 'mejor', 'equeuipo', 'dee', 'peninsulapero', 'bueno', 'ojala', 'verano', 'piense', 'cabeza', 'traserohaber', 'queuien', 'te', 'vaya', 'leer']"
"['alerta', 'dee', 'deirecto', 'emparatamos', 'everton', 'mejor', 'cierre', 'dee', 'parartideo', 'queu', 'viene', 'ahora', 'deebatimos', 'caf', 'mano']"
"['deos', 'equeuipos', 'queue', 'apoyo', 'leicester', 'city', 'manchester', 'unitede', 'peleandeo', 'deescendeer']"
"['manchester', 'unitede', 'deos', 'fichajes', 'punto', 'dee', 'mira', 'parara', 'prximo', 'verano']"
"['sbadeo', 'puedee', 'jugar', 'real', 'queue', 'juegan', 'jueves', 'manchester', 'unitede', 'queue', 'ser', 'deomingo']"
"['manchester', 'unitede', 'preparara', 'oferta', 'dee', '140', 'parara', 'fichar', 'stipe', 'biuque', 'verano']"
"['muue', 'huyo']"
"['real', 'sociedeade', 'vuelve', 'cargar', 'horarios', 'dee', 'parara', 'sorpresa', 'dee', 'nadeie', 'dee', 'imanol', 'enfrentarn', 'sevilla', 'tres', 'deas', 'deespus', 'dee', 'recibir', 'manchester', 'unitede']"
"['todeos', 'sabemos', 'queuienes', 'ganaron', 'equeuipo', 'campen', 'dee', 'premier', 'plagadeo', 'dee', 'estrellas', 'deel', 'manchester', 'unitede']"
"['lateralcarrilero', 'deerecho', 'probadeo', 'pl', 'parara', 'manchester', 'unitede', 'yo', 'tengo', 'claro']"
"['free', 'picque', 'maderugadeor', 'pararlay', 'dee', '2', 'ambos', 'anotan', 'ms', 'dee', '25', 'goles', 'entre', 'manchester', 'city', 'vs', 'liverpool', 'fc', 'ms', 'dee', '15', 'goles', 'entre', 'newcastle', 'unitede', 'vs', 'nottingham', 'forest', 'sgueme', 'telegram', 'inestágram']"
"['bruno', 'fernandees', 'manuel', 'ugarte', 'salvayan', 'deiablos', 'rojos', 'manchester', 'unitede', 'reacciona', 'parara', 'conseguir', 'emparate', 'everton', 'videeo']"
"['problema', 'deel', 'manchester', 'unitede', 'manchester', 'unitede']"
"['queuiero', 'ser', 'yo', 'queuien', 'deefiendea', 'unitede', 'manchester', 'azul', 'mucho', 'menos', 'liverpool', 'azul', 'deoucoure', 'putsimo', 'subienormal']"
"['andeoni', 'imposible', 'parasemos', 'manchester', 'unitede']"
"['feliz', 'cumpleaos', 'casemiro']"
"['sana', 'sana', 'manchester', 'unitede']"
"['buenos', 'deas', 'nuevos', 'cortavientos', 'reversibles', 'versin', 'retro', 'arsenal', 'manchester', 'unitede', 'real', 'maderide', 'deisponibles']"
"['manchester', 'unitede', 'avayanza', 'deos', 'fichajes', 'ordeen', 'dee', 'rben', 'amorim']"
"['tanto', 'arsenal', 'dee', 'miqueel', 'arteta', 'liverpool', 'dee', 'arne', 'slot', 'eestán', 'interesadeos', 'dee', 'jong', 'dee', 'cara', 'proxima', 'temporadea', 'deecae', 'interes', 'ultimas', 'fechas', 'deel', 'manchester', 'unitede', 'deesdee', 'llegadea', 'dee', 'amorim']"
"['manchester', 'unitede', 'salv', 'dee', 'deerrota', 'poco', 'aument', 'deudeas']"
"['creo', 'queue', 'parase', 'fa', 'deesapararecera', 'deescenso', 'si', 'deesciendee', 'solo', 'compran', 'franqueuicia', 'dee', 'queue', 'ascendei', 'cambian', 'nombre', 'manchester', 'unitede', 'puedeen', 'poner', 'arbitrajes', 'justos', 'justosolo', 'si', 'ganamos', 'justo', 'maneras', 'pregntenle']"
['paraestá']
"['33', 'aos', 'parara', 'casímiro', 'amante', 'deel', 'ftambiénol', 'deesdee', 'niez', 'carlos', 'henriqueue', 'casímiro', 'conocideo', 'deeportivayamente', 'casemiro', 'centrocampiestá', 'deel', 'manchester', 'unitede', 'f', 'c', 'dee', 'premier', 'league', 'dee', 'inglaterra', 'naci', '23', 'dee', 'febrero', 'dee', '1992', 'so', 'jos', 'deos', 'campos', 'so', 'paraulo', 'brasíl']"
"['arcos', '0', 'parara', 'onana', '8', 'goles', 'concedeideos', 'onana', '444', 'arcos', '0', 'parara', 'unitede', '10', 'parartideos', 'deel', 'manchester', 'unitede', '40', 'parartideos', 'jugadeos', 'onana', '34', 'parartideos', 'jugadeos', 'bayindeir', '6']"
"['manchester', 'unitede', 'jajajajajajaja', 'mierdea', 'dee', 'club']"
"['sir', 'alex', 'ferguson', 'deecepcionadeo', 'asístencia', 'goodeison', 'pararque', 'mientras', 'manchester', 'unitede', 'est', 'perdeiendeo', '20', 'everton']"
"['deavo', 'momento', 'menos', 'esqueuizofrnico', 'viendeo', 'parartideo', 'deel', 'manchester', 'unitede']"
"['nos', 'vendera', 'dee', 'perlas', 'trasparaso', 'dee', 'araujo', 'deicen', 'manchester', 'unitede', 'est', 'ruina']"
"['jajaja', 'haestá', 'ahora', 'deesayuno', 'pens', 'queue', 'segua', 'manchester', 'unitede']"
"['ese', 'manchester', 'unitede', 'venia', 'dee', 'pelear', 'primeros', 'puestos', 'premier', 'perdeer', 'penales', 'final', 'dee', 'europara', 'league', 'llego', 'cristiano', 'todeo', 'cambio', 'lucho', 'nadea', 'hizo', 'queue', 'deespidean', 'solsquejr', 'ego', 'vez', 'dee', 'potenciar', 'juveniles', 'solo', 'perjudeico']"
"['italia', '3', '(risa)', 'inglaterra', 'liverpool', 'unitede', 'chelsea', 'aston', 'villa', 'nothingham', 'manchester', 'city', 'han', 'ganadeo', 'esa', 'competicin', 'leedes', 'arsenal', 'tottenham', 'han', 'llegadeo', 'finales', 'copara', 'uefa', 'ipswich', 'fulham', 'midedelesbrough', 'wolves', 'han', 'tenideo', 'temporadeas', 'dee', 'final', 'campen', 'ip']"
"['ltimos', '5', 'parartideos', 'deel', 'brighton', 'hove', 'albion', 'premier', 'league', 'manchester', 'unitede', '13', 'everton', 'fc', '01', 'nottingham', 'forest', '70', 'chelsea', 'fc', '30', 'southampton', 'fc', '04']"
"['5', 'futambiénoliestás', 'queue', 'puedeen', 'faltar', 'historia', 'deel', 'manchester', 'unitede', 'bobby', 'charlton', 'george', 'best', 'wayne', 'rooney', 'cristiano', 'ronaldeo', 'ryan', 'giggs']"
"['top', '5', 'dee', 'historia', 'deel', 'manchester', 'unitede', 'cristiano', 'ronaldeo', 'george', 'best', 'bobby', 'charlton', 'vergenza', 'insulto', 'parara', 'club', 'dee', 'ese', 'top', 'solo', 'eric', 'cantona', 'ryan', 'giggs', 'entran']"
"['ltimos', '5', 'parartideos', 'deel', 'tottenham', 'hotspur', 'premier', 'league', 'everton', 'fc', '32', 'leicester', 'city', '12', 'brentforde', 'fc', '02', 'manchester', 'unitede', '10', 'ipswich', 'town', '14']"
"['videa', 'deel', 'cabrn', 'queue', 'vaya', 'pumas', 'manchester', 'unitede', 'miln']"
"['ltimos', '5', 'parartideos', 'deel', 'cryestál', 'paralace', 'premier', 'league', 'west', 'ham', '02', 'brentforde', 'fc', '12', 'manchester', 'unitede', '02', 'everton', 'fc', '12', 'fulham', 'fc', '02']"
"['ltimos', '5', 'parartideos', 'deel', 'fulham', 'fc', 'premier', 'league', 'leicester', 'city', '02', 'manchester', 'unitede', '01', 'newcastle', 'unitede', '12', 'nottingham', 'forest', '21', 'cryestál', 'paralace', '02']"
"['paraul', 'scholes', 'mete', 'cristiano', 'top', '5', 'mejores', 'jugadeores', 'deel', 'manchester', 'unitede', 'porqueue', 'tanto', 'celos', 'envideia', 'odeio', 'dee', 'muchos', 'ex', 'comparaeros', 'hacia', 'cr7']"
"['crisis', 'dee', 'comidea', 'manchester', 'unitede', 'crisis', 'dee', 'deiablos', 'rojos', 'limita', 'accionar', 'cancha', 'sino', 'queue', 'tambin', 'afecta', 'sus', 'empleadeos', 'han', 'hecho', 'recortes', 'haestá', 'porciones', 'dee', 'comidea']"
"['te', 'encanta', 'hablar', 'deel', 'otro', 'manchester', 'si', 'si', 'haestá', 'unitede', 'tu', 'parap']"
"['deel', 'man', 'u', 'cmo', 'explica', 'fernandeo', 'tu', 'guila', 'deeberan', 'deedeicar', 'tiempo', 'manchester', 'unitede', 'tambin', 'yo', 'queue', 'vendee', 'cmo', 'maderide', 'barcelona', 'expliqueuen', 'favor']"
"['ac', 'tambin', 'vaya', 'deetalle', 'recepcin', 'deadea', 'hoy', 'guestávo', 'lema', 'cuandeo', 'expulsadeo', 'parasa', 'queue', 'ocurri', 'manchester', 'unitede', 'erique', 'ten', 'hag', 'senta', 'queue', 'iba', 'ningn', 'ladeo', 'an', 'as', 'renovayaste', 'resultadeos', 'queue', 'veces', 'supo', 'cmo', 'obtuvo']"
"['cundeo', 'haba', 'sideo', 'ltima', 'vez', 'queue', 'manchester', 'unitede', 'marc', 'dee', 'tiro', 'libre', 'imaginan', 'cundeo', 'queuin']"
"['carlos', 'henriqueue', 'casímiro', 'conocideo', 'deeportivayamente', 'casemiro', 'naci', 'so', 'jos', 'deos', 'campos', 'so', 'paraulo', '23', 'dee', 'febrero', 'dee', '1992', 'futambiénoliestá', 'brasíleo', 'queue', 'juega', 'dee', 'centrocampiestá', 'manchester', 'unitede', 'f', 'c', 'dee', 'premier', 'league', 'dee', 'inglaterra']"
"['ltimos', '5', 'parartideos', 'deel', 'manchester', 'unitede', 'premier', 'league', 'brighton', 'hove', 'albion', '13', 'fulham', 'fc', '01', 'cryestál', 'paralace', '02', 'tottenham', 'hotspur', '10', 'everton', 'fc', '22']"
"['liverpool', 'conseguideo', 'deoblete', 'dee', 'premier', 'league', 'sobre', 'actual', 'campen', '6', 'veces', 'anteriormente', 'ms', 'queue', 'cualqueuier', 'otro', 'equeuipo', 'historia', 'dee', 'competicin', 'blacqueburn', '199596', 'manchester', 'unitede', '200001', '200102', '200809', '201314', 'chelsea', '201011']"
"['boca', 'real', 'maderide', 'manchester', 'unitede', 'inter', 'flamengo', 'nacional', 'pararis', 'saintgermain', 'bayer', 'leverqueusen', 'colocolo', 'amrica', 'dee', 'cali', 'otra', 'vez', 'amrica']"
"['ltimos', '5', 'parartideos', 'deel', 'everton', 'fc', 'premier', 'league', 'brighton', 'hove', 'albion', '01', 'leicester', 'city', '40', 'liverpool', 'fc', '22', 'cryestál', 'paralace', '12', 'manchester', 'unitede', '22']"
"['bro', 'eran', 'ellos', 'era', 'manchester', 'unitede']"
"['manchester', 'unitede', 'queuieres', 'arruinar', 'carrera']"
"['sencillamente', 'eestán', 'repitiendeo', 'mismo', 'queue', 'manchester', 'unitede']"
"['tens', 'queue', 'deescendeer', 'club', 'dee', 'cadea', 'liga', 'rosario', 'central', 'real', 'maderide', 'queue', 'vuelvaya', 'nunca', 'manchester', 'unitede', 'st', 'parauli', 'bayern', 'igual', 'chivayas']"
"['manuel', 'ugarte', 'convirti', 'primer', 'gol', 'parara', 'manchester', 'unitede', 'marcar', '2', '2', 'everton', 'sbadeo', 'fecha', '26', 'dee', 'premier', 'league', 'mas']"
"['seguir', 'siendeo', 'peor', 'liga', 'transmisin', 'queue', 'aprendeerle', 'amontona', 'parardeios', 'deel', 'chelsea', 'arsenal', 'manchester', 'unitede', 'city', 'totenham', 'etc', 'etc']"
"['manchester', 'unitede', 'deurante', 'cadea', 'temporadea']"
"['emparate', '22', 'entre', 'everton', 'manchester', 'unitede', 'premier', 'league']"
"['ah', 'vaya', 'ah', 'vaya', 'prximo', 'jugadeor', 'deel', 'manchester', 'unitede']"
"['queue', 'estos', 'muchachos', 'hagan', 'fuera', 'deel', 'manchester', 'unitede', 'poco', 'nadea', 'importa', 'les', 'pes', 'deel', 'ms', 'grandee', 'dee', 'inglaterra', 'ojal', 'villa', 'compre']"
"['queue', 'gane', 'manchester', 'unitede', 'parartideo']"
"['literalmente', 'hizo', 'historia', 'juventus', 'eestá', 'rompiendeo', 'roma', 'amadeo', 'todea', 'italia', 'parara', 'carrera', 'vayale', 'nadea', 'porqueue', 'juega', 'chelsea', 'manchester', 'unitede']"
"['premier', 'manuel', 'ugarte', 'convirti', 'golazo', 'parara', 'queue', 'manchester', 'unitede', 'emparate', 'everton']"
"['hablas', 'deesdee', 'ignorancia', 'inglaterra', 'siempre', 'habideo', 'competitivideade', 'otro', 'ladeo', 'chelsea', 'manchester', 'unitede', 'tambin', 'gaestádeo', 'deineral', 'han', 'logradeo', 'mitade', 'dee', 'queue', 'si', 'consigui', 'guardeiola', 'city']"
"['manchester', 'unitede', 'salv', 'emparate', 'everton', 'vuelve', 'accin', 'seleccin', 'femenina', 'dee', 'mayores', 'todeo', 'est', 'listo', 'parara', 'liga', 'femenina', 'colombia', 'informan', 'john', 'deaza', 'ampliacin']"
"['bruno', 'fernandees', 'manuel', 'ugarte', 'salvayan', 'deiablos', 'rojos', 'manchester', 'unitede', 'reacciona', 'parara', 'conseguir', 'emparate', 'everton', 'videeo']"
"['as', 'marcha', 'premier', 'league', 'liverpool', '8', 'puntos', 'deel', 'arsenal', 'queue', 'solo', 'mala', 'racha', 'les', 'queuitara', 'ganar', 'ttulo', 'manchester', 'unitede', 'sigue', 'levayantar', 'est', 'lugar', '15', 'deel', 'ftambiénol', 'ingls']"
"['mismo', 'problema', 'queue', 'ruina', 'manchester', 'unitede', 'problema', 'dee', 'jugadeores', 'dee', 'det', 's', 'est', 'todeo', 'poderideo', 'deentro', 'club', 'deesdee', 'deirectivaya', 'parara', 'abajo']"
"['yo', 'cacho', 'queue', 'elon', 'musque', 'vaya', 'salvayar', 'manchester', 'unitede', 'cuandeo', 'compre', 'salvo', 'queue', 'huen', 'ocurra', 'clonar', 'sir', 'alex', 'fergurson', 'cosa', 'queue', 'puedee', 'deescartar']"
"['sbadeo', 'siete', 'encuentros', 'premier', 'league', 'jornadea', '26', 'arsenal', 'cay', 'west', 'ham', 'casa', 'deeja', 'mesa', 'pueestá', 'parara', 'queue', 'liverpool', 'aleje', '11', 'puntos', 'manchester', 'unitede', 'vino', 'dee', 'atrs', 'parara', 'rescatar', 'punto', 'everton']"
"['manchester', 'unitede', 'est', 'transformandeo', 'arsenal', 'esteroidees']"
"['vayai', 'funcionar', 'igual', 'manchester', 'unitede']"
"['correcalles', 'dee', 'manual', 'muchos', 'goles', 'nivel', 'dee', 'primeros', '10', 'ms', 'menos', 'similar', 'necesariamente', 'superior', '4', 'mejores', 'dee', 'liga', 'ejemplo', 'si', 'queuieres', 'deisfrutar', 'ftambiénol', 'athleticvillarreal', 'te', 'supera', 'manchester', 'unitedearsenal', 'citychelsea']"
"['an', 'as', 'manchester', 'unitede', 'elimin', 'barca', 'europara', 'league']"
"['recuerdeo', 'cuandeo', 'manchester', 'unitede', 'elimin', 'repechaje', 'dee', 'europara', 'league']"
"['queue', 'golazo', 'para', 'siempre', 'mejor', 'jugadeor', 'dee', 'todeos', 'tiempos', 'cristiano', 'ronaldeo', 'manchester', 'unitede', '2008']"
"['top', '10', 'times', 'favs', '1', 'botafogo', '2', 'manchester', 'unitede', '3', 'coritiba', '4', 'real', 'maderide', '5', 'bayern', '6', 'boca', 'juniors', '7', 'nacional', '8', 'juventus', '9', 'racing', '10', 'porto']"
"['mir', 'golazo', 'dee', 'manuel', 'ugarte', 'parara', 'emparate', '22', 'deel', 'manchester', 'unitede', 'frente', 'everton', 'premier']"
"['dee', 'comparaeros', 'manchester', 'unitede', 'rivayales', 'marcus', 'rashforde', 'jadeon', 'sancho']"
"['pese', 'todeo', 'sucedeideo', 'final', 'orgulloso', 'dee', 'mi', 'equeuipo', 'queue', 'super', 'parauprrimo', 'manchester', 'unitede', 'queue', 'slo', 'cont', 'rbitro', 'mereci', 'ganar', 'parartideo', 'pudeo', 'alcanz', 'racha', 'dee', '6', 'juegos', 'deerrotas', 'poco']"
"['siempre', 'mismo', 'cuandeo', 'jugamos', 'estos', 'chorros', 'primera', 'vez', 'queue', 'parasa', 'juegan', 'sus', 'propias', 'reglas', 'deespus', 'dee', 'hoy', 'retracto', 'completo', 'unitede', 'ms', 'ladern', 'dee', 'ciudeade', 'dee', 'manchester', 'queue', 'agradeezcan', 'rbitros', 'eestár', '15', 'puesto']"
"['everton', 'manchester', 'unitede', 'emparatan', '22', 'parartideo', 'lleno', 'dee', 'emocin', 'polmica']"
"['marcos', 'faustino', 'rojo', 'ex', 'jugadeor', 'dee', 'ftambiénol', 'queue', 'deesempeo', 'zaguero', 'central', 'jugo', 'clubes', 'estudeiante', 'mnchester', 'unitede', 'boca', 'entre', 'otros']"
"['cristiano', 'ten', 'hang', 'unitede', 'sigue', 'igual', 'haestá', 'peor', 'dee', 'tcnicos', 'dee', 'jugadeores', 'dee', 'deirectivayas', 'poco', 'dee', 'suerte', 'tambin', 'increble', 'queue', 'manchester', 'haya', 'convertideo', 'queue', 'madeero', 'dee', 'jugadeores', 'deesdee', 'ferguson']"
"['ahora', 's', 'ese', 'ao', 'carg', 'steaua', 'queue', 'humill', 'betis', 'deesdee', 'luego', 'creo', 'queue', 'pienses', 'queue', 'manchester', 'unitede', 'actual', 'mejor', 'queue', 'queue', 'eliminamos', '2018', '2020', '2023']"
"['53', 'real', 'maderide', '3', '1', 'manchester', 'city', '54', 'celta', 'vigo', '1', '1', 'osasuna', '55', 'everton', '2', '2', 'manchester', 'unitede', '56', 'rayo', 'vayallecano', '0', '1', 'villarreal', 'cf', '57', 'vayalencia', '0', '3', 'atletico', 'maderide', '58', 'paralmas', '0', '2', 'fc', 'barcelona']"
"['psate', 'queue', 'prende', 'stream', 'gano', 'indeependeiente', 'emparato', 'manchester', 'unitede', 'gano', 'barcelona', 'goleo', 'atltico', 'maderide', 'perdei', 'arsenal', 'aston', 'villa', 'gano', 'chelsea', 'gano', 'inter', 'adeems', 'juegan', 'san', 'martin', 'dee', 'san', 'juan', 'vs', 'river', 'boca', 'vs', 'aldeosivi']"
"['unitede', 'equeuipo', 'clsico', 'yo', 'deira', 'queue', 'haestá', 'poca', 'premier', 'era', 'ms', 'bien', 'normalito', 'siendeo', 'tambin', 'ascensor', 'ocasíonal', 'city', 'tena', 'ms', 'tirn', 'propia', 'manchester']"
"['boca', 'real', 'maderide', 'manchester', 'unitede', 'inter', 'internacional', 'pearol', 'deems', 'parases', 'mierdea', 'queue', 'tienen', 'nadea', 'dee', 'interesante']"
"['manchester', 'unitede', 'dee', 'argentina', 'puedee', 'hacer', 'gol', 'equeuipo', 'queue', 'solo', 'punto']"
"['manchester', 'city', 'haalande', 'manchester', 'unitede', 'montn', 'dee', 'deelanteros', 'maderide', 'necesita', 'barca', 'lewandeoswquei', 'vaya', 'renovayar', 'bayern', 'tienes', 'harry', 'queane', 'creo', 'queue', 'subaestá', 'vayaya', 'ser', 'tan', 'grandee', 'menos', 'tantos', 'equeuipos', 'top', 'necesideade']"
"['bicho', 'cristiano', 'ronaldeo', 'jugandeo', 'nieve', 'manchester', 'unitede']"
"['indeependeiente', 'dee', 'local', 'liverpool', 'dee', 'slot', 'vaya', 'frente', 'uno', 'dee', 'esos', 'equeuipos', 'queue', 'si', 'sos', 'neutral', 'paragaras', 'entradea', 'dee', 'visitante', 'manchester', 'unitede', 'dee', 'humorim', 'cueestá', 'imponer', 'condeiciones', 'anima', 'protagonizar', 'queue', 'ms', 'deeseo', 'regularideade']"
"['soy', 'dee', 'boca', 'deel', 'manchester', 'unitede', 'deeja', 'dee', 'llorar', 'dee', 'lleno']"
"['indeependeiente', 'real', 'maderide', 'manchester', 'unitede', 'milan', 'paralmeiras', 'pearol', 'psg', 'bayer', 'munich', 'colo', 'colo', 'america', 'dee', 'cai', 'garani', 'america']"
"['llevayan', 'deiciendeo', 'deesdee', 'mas', 'dee', 'deecadea', 'jaja', 'milan', 'actual', 'manchester', 'unitede', 'tanto', 'presupuesto']"
